X,Y,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_t,parent_sta,stop_timez,wheelchair,icon_url
-79.81356,40.381355,"11147","11147",LINCOLN HWY + SANTOS FS,,40.381354999999999,-79.813559999999995,"01",,,,,"0",./0.png
-79.971767,40.490176,"21377","1212",EVERGREEN AVE + FRANKLIN ST,,40.490175999999998,-79.971767000000000,"01",,,,,"0",./0.png
-79.844391,40.405857,"7451","7451",PALLAS ST + BRINTON,,40.405856999999997,-79.844391000000002,"01",,,,,"0",./0.png
-79.971754,40.490466,"1135","1135",EVERGREEN RD + FRANKLIN,,40.490465999999998,-79.971754000000004,"01",,,,,"0",./0.png
-80.016517,40.566028,"124","124",BABCOCK BLVD OPP WINCHESTER DR,,40.566028000000003,-80.016516999999993,"01",,,,,"0",./0.png
-79.91462,40.459316,"14421","14421",HAMILTON AVE + ENTERPRISE,,40.459316000000001,-79.914619999999999,"01",,,,,"0",./0.png
-80.112061,40.500011,"2400","2400",HWY RT 51 + EDGETOWN APTS,,40.500011000000001,-80.112060999999997,"01",,,,,"0",./0.png
-79.910856,40.456011,"16029","16029",EAST LIBERTY DRWY + FIFTH FS,,40.456010999999997,-79.910855999999995,"01",,,,,"0",./0.png
-79.978277,40.448301,"9011","9011",BEDFORD AVE + MEMORY LN,,40.448301000000001,-79.978277000000006,"01",,,,,"0",./0.png
-79.934724,40.453746,"21060","8248",ELLSWORTH AVE + GRAHAM ST,,40.453746000000002,-79.934724000000003,"01",,,,,"0",./0.png
-79.868518,40.466373,"18586","18586",MT CARMEL RD + DOLLMAN,,40.466372999999997,-79.868517999999995,"01",,,,,"0",./0.png
-79.993602,40.367071,"6863","6863",PROVOST RD + WHITEHALL,,40.367071000000003,-79.993601999999996,"01",,,,,"0",./0.png
-80.034359,40.406866,"4565","4565",BANKSVILLE RD + WENZELL,,40.406866000000001,-80.034358999999995,"01",,,,,"0",./0.png
-80.056511,40.487869,"1391","1391",OHIO RIVER BLVD + SHILOH,,40.487869000000003,-80.056511000000000,"01",,,,,"0",./0.png
-80.017168,40.439873,"2309","2309",W CARSON ST + DUQUESNE INCLINE,,40.439872999999999,-80.017167999999998,"01",,,,,"0",./0.png
-79.887705,40.397828,"20713","20713",MIFFLIN AVE + GEORGE ST,,40.397827999999997,-79.887704999999997,"01",,,,,"0",./0.png
-80.054181,40.405522,"5655","5655",GREENTREE RD + FOREST FS,,40.405521999999998,-80.054181000000000,"01",,,,,"0",./0.png
-80.001918,40.453216,"1796","1796",EAST OHIO + CEDAR,,40.453215999999998,-80.001918000000003,"01",,,,,"0",./0.png
-80.067613,40.479456,"2328","2328",ISLAND AVE + #1179,,40.479455999999999,-80.067612999999994,"01",,,,,"0",./0.png
-80.071654,40.447595,"4269","4269",W PROSPECT AVE + KINGSLAND,,40.447595000000000,-80.071653999999995,"01",,,,,"0",./0.png
-79.88319,40.467974,"8932","8932",MT CARMEL RD +  TYLER,,40.467973999999998,-79.883189999999999,"01",,,,,"0",./0.png
-79.917739,40.430276,"21095","21095",TILBURY AVE + NICHOLSON ST,,40.430275999999999,-79.917738999999997,"01",,,,,"0",./0.png
-79.979416,40.424808,"2547","2547",S 18TH ST + JOSEPHINE ST,,40.424807999999999,-79.979416000000001,"01",,,,,"0",./0.png
-79.985947,40.464188,"2876","2876",SPRING GARDEN AVE + LAGER,,40.464188000000000,-79.985946999999996,"01",,,,,"0",./0.png
-79.935035,40.404825,"12115","12115",JOHNSTON AVE + #643,,40.404825000000002,-79.935034999999999,"01",,,,,"0",./0.png
-79.895009,40.408682,"20299","20299",8TH AVE + RAVINE,,40.408681999999999,-79.895009000000002,"01",,,,,"0",./0.png
-79.99836,40.409222,"2518","2518",CAMFIELD ST + BANDI,,40.409222000000000,-79.998360000000005,"01",,,,,"0",./0.png
-79.944722,40.459412,"1189","1189",LIBERTY AVE + GROSS,,40.459412000000000,-79.944721999999999,"01",,,,,"0",./0.png
-80.023208,40.550082,"22650","314",BROWNS LN OPP CHAPEL HILL,,40.550082000000003,-80.023207999999997,"01",,,,,"0",./0.png
-79.826489,40.344785,"21504","21504",WALNUT ST + 1ST EVANGELICAL FREE CHURCH,,40.344785000000002,-79.826488999999995,"01",,,,,"0",./0.png
-79.947589,40.454257,"2577","2577",MILLVALE AVE + BAUM,,40.454256999999998,-79.947588999999994,"01",,,,,"0",./0.png
-79.941742,40.411953,"12248","12248",HAZELWOOD AVE + SYVAN AVE,,40.411952999999997,-79.941742000000005,"01",,,,,"0",./0.png
-80.012294,40.540305,"134","134",MCKNIGHT RD + TOYOTA DEALERSHIP,,40.540304999999996,-80.012293999999997,"01",,,,,"0",./0.png
-79.900964,40.389568,"21603","19390",MAIN ST + E OLIVER RD,,40.389567999999997,-79.900964000000002,"01",,,,,"0",./0.png
-80.099249,40.475708,"3458","3458",FOREST GROVE RD + FAIRHAVEN,,40.475707999999997,-80.099249000000000,"01",,,,,"0",./0.png
-79.831041,40.464901,"19102","19102",FRANKSTOWN RD + EVERNIA FS,,40.464900999999998,-79.831040999999999,"01",,,,,"0",./0.png
-80.037533,40.39259,"18658","18658",WEST LIBERTY AVE + KELTON FS,,40.392589999999998,-80.037532999999996,"01",,,,,"0",./0.png
-80.091255,40.439867,"5101","5101",STEUBENVILLE PIKE + PITTSBURGH MOTEL,,40.439867000000000,-80.091255000000004,"01",,,,,"0",./0.png
-79.919282,40.473348,"3277","3277",HIGHLAND AVE + HAMPTON,,40.473348000000001,-79.919281999999995,"01",,,,,"0",./0.png
-79.906947,40.35237,"11013","11013",LEBANON CHURCH RD + WILSON,,40.352370000000001,-79.906947000000002,"01",,,,,"0",./0.png
-79.906563,40.380903,"11050","11050",MAIN ST + W LEHIGH,,40.380903000000004,-79.906563000000006,"01",,,,,"0",./0.png
-79.881191,40.438593,"7078","7078",COAL ST + REBECCA,,40.438592999999997,-79.881191000000001,"01",,,,,"0",./0.png
-79.770861,40.593011,"12642","12642",FREEPORT RD + WORKS ENT #3,,40.593010999999997,-79.770860999999996,"01",,,,,"0",./0.png
-79.830978,40.345673,"10628","10628",EDEN PARK BLVD + VICTORY DR,,40.345672999999998,-79.830978000000002,"01",,,,,"0",./0.png
-79.981913,40.428889,"4816","4816",E CARSON ST + 17TH ST,,40.428888999999998,-79.981913000000006,"01",,,,,"0",./0.png
-79.973664,40.38489,"21574","21574",CHURCHVIEW AVE + WAIDLER AVE FS,,40.384889999999999,-79.973663999999999,"01",,,,,"0",./0.png
-79.856047,40.352217,"18174","18174",LYSLE BLVD + COURSIN FS,,40.352217000000003,-79.856047000000004,"01",,,,,"0",./0.png
-79.831644,40.52399,"14308","14308",HULTON RD + 10TH,,40.523989999999998,-79.831643999999997,"01",,,,,"0",./0.png
-79.997641,40.425688,"6700","6700",KATHLEEN ST + BELTZHOOVER,,40.425688000000001,-79.997641000000002,"01",,,,,"0",./0.png
-79.903216,40.293857,"11204","11204",WORTHINGTON AVE + PETERSON,,40.293857000000003,-79.903216000000000,"01",,,,,"0",./0.png
-79.868345,40.402335,"20936","20936",BRADDOCK TERMINAL - NO STOP,,40.402335000000001,-79.868345000000005,"01",,,,,"0",./0.png
-79.883011,40.488406,"18814","18814",FOX CHAPEL RD + FREEPORT FS,,40.488405999999998,-79.883010999999996,"01",,,,,"0",./0.png
-80.158959,40.516657,"22337","22337",4TH AVE + CHESTNUT ST,,40.516657000000002,-80.158958999999996,"01",,,,,"0",./0.png
-80.029651,40.458163,"1733","1733",CHATEAU ST + ADAMS,,40.458162999999999,-80.029651000000001,"01",,,,,"0",./0.png
-79.856464,40.352325,"9917","9917",LYSLE BLVD + COURSIN,,40.352325000000000,-79.856464000000003,"01",,,,,"0",./0.png
-80.020717,40.458995,"3162","3162",CALIFORNIA AVE + POST OFFICE,,40.458995000000002,-80.020717000000005,"01",,,,,"0",./0.png
-79.755341,40.451725,"13620","13620",BEATTY RD + BRUNNER DR,,40.451725000000003,-79.755341000000001,"01",,,,,"0",./0.png
-79.933664,40.494561,"12766","12766",MAIN ST + 9TH ST,,40.494560999999997,-79.933663999999993,"01",,,,,"0",./0.png
-79.908653,40.306464,"20534","20534",HWY RT 885 + SUNSET DR,,40.306463999999998,-79.908653000000001,"01",,,,,"0",./0.png
-79.964031,40.464131,"2621","2621",PENN AVE + 36TH,,40.464131000000002,-79.964031000000006,"01",,,,,"0",./0.png
-80.07561,40.458097,"4120","4120",CHARTIERS AVE + EYRE WAY,,40.458097000000002,-80.075609999999998,"01",,,,,"0",./0.png
-79.942077,40.455864,"14417","14417",BAUM BLVD + CYPRESS ST,,40.455863999999998,-79.942076999999998,"01",,,,,"0",./0.png
-80.19045,40.450454,"5046","5046",SUMMIT PARK DR + #35,,40.450454000000001,-80.190449999999998,"01",,,,,"0",./0.png
-79.994734,40.467593,"2850","2850",RHINE ST + #2146,,40.467593000000001,-79.994733999999994,"01",,,,,"0",./0.png
-79.915602,40.456136,"8279","8279",PENN AVE + BAKERY SQUARE,,40.456136000000001,-79.915602000000007,"01",,,,,"0",./0.png
-79.927551,40.433976,"8016","8016",WIGHTMAN ST + BEACON,,40.433976000000001,-79.927550999999994,"01",,,,,"0",./0.png
-79.911147,40.407241,"16426","16426",AMITY ST + 8TH NS,,40.407240999999999,-79.911147000000000,"01",,,,,"0",./0.png
-79.935158,40.424362,"11071","11071",GREENFIELD AVE + GRAPHIC,,40.424362000000002,-79.935158000000001,"01",,,,,"0",./0.png
-79.83664,40.537572,"3175","3175",FREEPORT RD + TARGET (HARMAR),,40.537571999999997,-79.836640000000003,"01",,,,,"0",./0.png
-79.886379,40.306987,"20543","20543",STATE ST + MILL DR (2),,40.306986999999999,-79.886379000000005,"01",,,,,"0",./0.png
-79.991077,40.361173,"6868","6868",PROVOST RD + BAPTIST,,40.361173000000001,-79.991077000000004,"01",,,,,"0",./0.png
-80.02659,40.460391,"3165","3165",CALIFORNIA AVE + STRANMORE ST,,40.460391000000001,-80.026589999999999,"01",,,,,"0",./0.png
-79.897195,40.292732,"11200","11200",WORTHINGTON AVE + 12TH,,40.292732000000001,-79.897194999999996,"01",,,,,"0",./0.png
-79.888318,40.442946,"7330","7330",SOUTH AVE + PITT,,40.442945999999999,-79.888317999999998,"01",,,,,"0",./0.png
-80.018456,40.571888,"325","325",CUMBERLAND RD + FOX HUNT DR,,40.571888000000001,-80.018456000000000,"01",,,,,"0",./0.png
-79.827057,40.524735,"15112","15112",HULTON RD + 13TH,,40.524735000000000,-79.827056999999996,"01",,,,,"0",./0.png
-79.984328,40.46188,"20518","20518",LOWRIE ST + DEHAVEN ST FS,,40.461880000000001,-79.984328000000005,"01",,,,,"0",./0.png
-80.074008,40.385494,"5807","5807",LINDSAY RD + CHERRYTREE,,40.385494000000001,-80.074008000000006,"01",,,,,"0",./0.png
-79.757835,40.458534,"14708","14708",CENTER RD + GATEWAY DR,,40.458534000000000,-79.757835000000000,"01",,,,,"0",./0.png
-79.976291,40.443113,"21246","21246",REED ST + ELMORE ST,,40.443112999999997,-79.976291000000003,"01",,,,,"0",./0.png
-79.95704,40.441461,"9024","9024",FORBES AVE + OAKLAND,,40.441460999999997,-79.957040000000006,"01",,,,,"0",./0.png
-79.987081,40.416036,"9997","9997",BROWNSVILLE RD + WALNUT ST FS,,40.416035999999998,-79.987081000000003,"01",,,,,"0",./0.png
-79.918528,40.475207,"3122","3122",BRYANT ST + HIGHLAND,,40.475206999999997,-79.918527999999995,"01",,,,,"0",./0.png
-79.941567,40.454968,"8201","8201",CENTRE AVE + CYPRESS,,40.454968000000001,-79.941567000000006,"01",,,,,"0",./0.png
-79.910072,40.448921,"7637","7637",DALLAS AVE + REYNOLDS ST,,40.448920999999999,-79.910072000000000,"01",,,,,"0",./0.png
-79.972177,40.537915,"3341","3341",MT ROYAL BLVD + WOODLAND,,40.537914999999998,-79.972177000000002,"01",,,,,"0",./0.png
-79.740818,40.611679,"13472","13472",PENN ST + ATLANTIC,,40.611679000000002,-79.740818000000004,"01",,,,,"0",./0.png
-80.161898,40.451896,"21730","21093",PARK MANOR BLVD + ROBINSON CENTER DR FS,,40.451895999999998,-80.161897999999994,"01",,,,,"0",./0.png
-79.912113,40.466259,"8533","8533",LARIMER AVE + SHETLAND,,40.466259000000001,-79.912113000000005,"01",,,,,"0",./0.png
-79.865578,40.443661,"7970","7970",PENN AVE + FAIRMONT,,40.443660999999999,-79.865577999999999,"01",,,,,"0",./0.png
-79.927607,40.426386,"19999","19999",MURRAY AVE + FLEMINGTON ST,,40.426386000000001,-79.927606999999995,"01",,,,,"0",./0.png
-79.817791,40.413136,"8080","8080",JAMES ST + CAROTHERS,,40.413136000000002,-79.817791000000000,"01",,,,,"0",./0.png
-79.931849,40.455077,"8266","8266",ELLSWORTH AVE + SUMMERLEA,,40.455077000000003,-79.931849000000000,"01",,,,,"0",./0.png
-80.211484,40.567805,"1477","1477",BEAVER RD + #306,,40.567805000000000,-80.211483999999999,"01",,,,,"0",./0.png
-80.011021,40.560087,"1090","1090",REMINGTON DR + HAZLETT,,40.560087000000003,-80.011021000000000,"01",,,,,"0",./0.png
-79.786429,40.54118,"12799","12799",PITTSBURGH ST + ROSA,,40.541179999999997,-79.786428999999998,"01",,,,,"0",./0.png
-79.811688,40.430082,"13706","13706",WM PENN HWY + PENN CENTER,,40.430081999999999,-79.811688000000004,"01",,,,,"0",./0.png
-80.025527,40.503623,"571","571",PERRY HWY + I-279 RAMP,,40.503622999999997,-80.025526999999997,"01",,,,,"0",./0.png
-80.046604,40.441066,"4239","4239",STEUBEN ST + #1129,,40.441065999999999,-80.046604000000002,"01",,,,,"0",./0.png
-79.939998,40.42617,"18953","18953",GREENFIELD AVE + WINTERBURN FS,,40.426169999999999,-79.939998000000003,"01",,,,,"0",./0.png
-79.857999,40.408289,"7533","7533",YOST BLVD + MAIN,,40.408289000000003,-79.857999000000007,"01",,,,,"0",./0.png
-79.935038,40.467076,"9252","9252",AIKEN AVE + ROSETTA,,40.467075999999999,-79.935038000000006,"01",,,,,"0",./0.png
-80.153265,40.514327,"2205","2205",FERREE ST + 4TH,,40.514327000000002,-80.153265000000005,"01",,,,,"0",./0.png
-79.836296,40.467125,"14517","14517",FRANKSTOWN RD + HIGHLAND DR,,40.467125000000003,-79.836296000000004,"01",,,,,"0",./0.png
-79.999664,40.437661,"5923","5923",BLVD OF ALLIES + CHERRY WAY FS,,40.437660999999999,-79.999663999999996,"01",,,,,"0",./0.png
-79.967536,40.385803,"21577","21577",CHURCHVIEW AVE + MELLOT RD NS,,40.385803000000003,-79.967535999999996,"01",,,,,"0",./0.png
-79.889183,40.445175,"7626","7626",PENN AVE + WEST,,40.445174999999999,-79.889183000000003,"01",,,,,"0",./0.png
-79.877612,40.348584,"21026","10943",W 5TH AVE + WINDSOR,,40.348584000000002,-79.877611999999999,"01",,,,,"0",./0.png
-79.922971,40.414065,"19375","19375",BROWNS HILL RD + PARKVIEW FS,,40.414065000000001,-79.922971000000004,"01",,,,,"0",./0.png
-80.185032,40.527478,"2372","2372",HWY RT 51 + VALLEY AMBULANCE,,40.527478000000002,-80.185032000000007,"01",,,,,"0",./0.png
-79.942971,40.411585,"20875","20875",HAZELWOOD AVE + MONONGAHELA ST,,40.411585000000002,-79.942971000000000,"01",,,,,"0",./0.png
-80.080833,40.474985,"3677","3677",BROADWAY ST + 14TH,,40.474984999999997,-80.080832999999998,"01",,,,,"0",./0.png
-79.998352,40.392454,"6841","6841",SOUTH BUSWAY + SOUTH BANK,,40.392454000000001,-79.998351999999997,"01",,,,,"1",./0.png
-79.87204,40.454613,"9164","9164",EAST HILLS DR + #2220,,40.454613000000002,-79.872039999999998,"01",,,,,"0",./0.png
-79.972338,40.54651,"2457","2457",MT ROYAL BLVD + EADE,,40.546509999999998,-79.972337999999993,"01",,,,,"0",./0.png
-80.065896,40.396871,"20812","20812",GREENTREE RD + GREENBRIAR DR,,40.396870999999997,-80.065895999999995,"01",,,,,"0",./0.png
-79.987257,40.461995,"2903","2903",SPRING GARDEN AVE + OLD HONESTY ST,,40.461995000000002,-79.987257000000000,"01",,,,,"0",./0.png
-80.026417,40.439066,"6774","6774",REPUBLIC ST + GREENLEAF,,40.439065999999997,-80.026416999999995,"01",,,,,"0",./0.png
-79.931758,40.423499,"12139","12139",GREENFIELD AVE + DELEVAN,,40.423499000000000,-79.931758000000002,"01",,,,,"0",./0.png
-80.119005,40.509087,"2345","2345",GRAND AVE + CALGON CARBON,,40.509087000000001,-80.119005000000001,"01",,,,,"0",./0.png
-79.888931,40.420166,"7310","7310",WASHINGTON ST + MONONGAHELA AVE,,40.420166000000002,-79.888930999999999,"01",,,,,"0",./0.png
-79.920672,40.449823,"11084","11084",SHADY AVE + HIGHMONT,,40.449823000000002,-79.920671999999996,"01",,,,,"0",./0.png
-79.956405,40.463033,"21269","2610",LIBERTY AVE + 40TH ST NS,,40.463033000000003,-79.956405000000004,"01",,,,,"0",./0.png
-79.982332,40.446417,"20469","20469",DEVILLIERS ST + BEDFORD AVE,,40.446416999999997,-79.982332000000000,"01",,,,,"0",./0.png
-79.844364,40.460423,"13797","13797",FRANKSTOWN RD AT HEBRON CHURCH PARK AND RIDE,,40.460422999999999,-79.844363999999999,"01",,,,,"0",./0.png
-79.951689,40.452043,"2633","20761",CENTRE AVE + CRAIG ST NS,,40.452043000000003,-79.951689000000002,"01",,,,,"0",./0.png
-79.823255,40.384883,"20999","20220",WARREN DR + LINCOLN HWY NS,,40.384883000000002,-79.823255000000003,"01",,,,,"0",./0.png
-80.114653,40.501065,"2401","2401",COAROPOLIS RD + HERBST RD,,40.501064999999997,-80.114653000000004,"01",,,,,"0",./0.png
-79.987475,40.443173,"8737","8737",CRAWFORD ST + WEBSTER,,40.443173000000002,-79.987475000000003,"01",,,,,"0",./0.png
-79.990675,40.358279,"9622","9622",BROWNSVILLE RD + CURRY,,40.358279000000003,-79.990674999999996,"01",,,,,"0",./0.png
-79.830701,40.438214,"13585","13585",WM PENN HWY + NOTTINGHAM,,40.438214000000002,-79.830701000000005,"01",,,,,"0",./0.png
-79.964246,40.41996,"4804","4804",JOSEPHINE ST + #3203,,40.419960000000003,-79.964246000000003,"01",,,,,"0",./0.png
-80.069282,40.451575,"4268","4268",MIDDLETOWN RD + LADOGA,,40.451574999999998,-80.069282000000001,"01",,,,,"0",./0.png
-79.830647,40.36222,"20585","20585",EAST PITTSBURGH-MCKEESPORT BLVD + FAIRMONT ST,,40.362220000000001,-79.830646999999999,"01",,,,,"0",./0.png
-80.003502,40.421543,"4890","4890",HABERMAN RAMP + HARWOOD STEPS,,40.421543000000000,-80.003501999999997,"01",,,,,"0",./0.png
-79.761741,40.438045,"13508","13508",LOWES DR + FOX PLAN RD FS,,40.438045000000002,-79.761741000000001,"01",,,,,"0",./0.png
-80.113331,40.508188,"2343","2343",GRAND AVE + ARMY  CORP ENGINEERING,,40.508187999999997,-80.113331000000002,"01",,,,,"0",./0.png
-80.079484,40.387481,"5894","5894",LINDSAY RD + WYNNECLIFF #1,,40.387481000000001,-80.079483999999994,"01",,,,,"0",./0.png
-80.045074,40.416383,"19590","19590",GREENTREE RD + POCONO FS,,40.416383000000003,-80.045074000000000,"01",,,,,"0",./0.png
-79.980765,40.578812,"1129","1129",HEMLOCK DR + #4424,,40.578811999999999,-79.980765000000005,"01",,,,,"0",./0.png
-79.896149,40.457685,"20044","20044",HOMEWOOD AVE + FRANKSTOWN FS,,40.457684999999998,-79.896148999999994,"01",,,,,"0",./0.png
-79.965614,40.441617,"20819","20819",ROBINSON ST + ELLERS,,40.441617000000001,-79.965614000000002,"01",,,,,"0",./0.png
-80.213829,40.569439,"1341","1341",BEAVER RD + BROAD FS,,40.569439000000003,-80.213829000000004,"01",,,,,"0",./0.png
-79.819626,40.407925,"8127","8127",MAPLE AVE + ALBERT,,40.407924999999999,-79.819626000000000,"01",,,,,"0",./0.png
-79.841316,40.396538,"7524","7524",MAIN ST + FRANKLIN,,40.396538000000000,-79.841316000000006,"01",,,,,"0",./0.png
-79.999461,40.410372,"2526","2526",CONNISTON AVE + BON AIR,,40.410372000000002,-79.999460999999997,"01",,,,,"0",./0.png
-80.131655,40.511989,"2214","2214",GRAND AVE + PERSHING,,40.511989000000000,-80.131654999999995,"01",,,,,"0",./0.png
-79.830223,40.538742,"12689","12689",FREEPORT RD + ALPHA DR E,,40.538741999999999,-79.830223000000004,"01",,,,,"0",./0.png
-79.889355,40.402562,"21004","17660",WHITAKER WAY + MARIGOLD ST,,40.402562000000003,-79.889354999999995,"01",,,,,"0",./0.png
-79.756126,40.600704,"16595","16595",E 4TH AVE + BOYD,,40.600704000000000,-79.756125999999995,"01",,,,,"0",./0.png
-79.844586,40.444465,"20918","20918",CHURCHILL RD + HOLLAND,,40.444465000000001,-79.844586000000007,"01",,,,,"0",./0.png
-79.889346,40.420107,"7248","7248",MONONGAHELA AVE + WASHINGTON,,40.420107000000002,-79.889346000000003,"01",,,,,"0",./0.png
-79.957045,40.346247,"10115","10115",LEBANON CHURCH RD + BOMBARDIER,,40.346246999999998,-79.957044999999994,"01",,,,,"0",./0.png
-79.933164,40.317834,"20577","20577",JEFFERSON HOSPITAL,,40.317833999999998,-79.933164000000005,"01",,,,,"0",./0.png
-79.940849,40.45139,"8251","8251",ELLSWORTH AVE + AMBERSON,,40.451390000000004,-79.940849000000000,"01",,,,,"0",./0.png
-80.13311,40.451885,"3601","3601",STEUBENVILLE PIKE + BEAVER GRADE FS,,40.451884999999997,-80.133110000000002,"01",,,,,"0",./0.png
-79.710756,40.454971,"13634","13634",HWY RT 286 + PINE VALLEY,,40.454971000000000,-79.710756000000003,"01",,,,,"0",./0.png
-80.07849,40.479544,"3489","3489",MCCOY RD + JEFFERSON,,40.479543999999997,-80.078490000000002,"01",,,,,"0",./0.png
-80.041184,40.480164,"22266","22266",CALIFORNIA AVE + DAVIS AVE,,40.480164000000002,-80.041184000000001,"01",,,,,"0",./0.png
-79.884522,40.45098,"8910","8910",OAKWOOD ST + INGLENOOK,,40.450980000000001,-79.884522000000004,"01",,,,,"0",./0.png
-79.893735,40.470088,"8808","8808",LINCOLN AVE + WILTSIE,,40.470087999999997,-79.893735000000007,"01",,,,,"0",./0.png
-79.850644,40.370846,"18408","18408",KENNEDY AVE + 6TH,,40.370846000000000,-79.850644000000003,"01",,,,,"0",./0.png
-79.992296,40.456259,"2749","2749",TROY HILL RD + #1034,,40.456259000000003,-79.992295999999996,"01",,,,,"0",./0.png
-79.918306,40.432444,"8484","8484",SHADY AVE + PHILLIPS,,40.432443999999997,-79.918306000000001,"01",,,,,"0",./0.png
-79.910523,40.375433,"11054","11054",INTERBORO AVE + LINDBERG FS,,40.375433000000001,-79.910522999999998,"01",,,,,"0",./0.png
-80.055672,40.384303,"4751","4751",BOWER HILL RD + SERPENTINE,,40.384303000000003,-80.055672000000001,"01",,,,,"0",./0.png
-79.791245,40.43165,"20687","20687",MALL BLVD + K-MART,,40.431649999999998,-79.791245000000004,"01",,,,,"0",./0.png
-79.956719,40.452957,"19491","19491",ADELAIDE ST + IOWA,,40.452956999999998,-79.956719000000007,"01",,,,,"0",./0.png
-80.020553,40.438881,"6659","6659",GRANDVIEW AVE + PLYMOUTH,,40.438881000000002,-80.020553000000007,"01",,,,,"0",./0.png
-79.776306,40.587544,"19822","19822",FREEPORT RD + BAILEYS RUN RD,,40.587544000000001,-79.776306000000005,"01",,,,,"0",./0.png
-79.815834,40.429382,"7505","7505",PENN CENTER BLVD + RODI,,40.429381999999997,-79.815833999999995,"01",,,,,"0",./0.png
-79.882518,40.418099,"7061","7061",WOODSTOCK AVE + ORMOND,,40.418098999999998,-79.882518000000005,"01",,,,,"0",./0.png
-79.742065,40.609467,"13490","13490",9TH ST + MORGAN,,40.609467000000002,-79.742064999999997,"01",,,,,"0",./0.png
-80.108893,40.359022,"6056","6056",BOWER HILL RD + LIBERTY,,40.359022000000003,-80.108892999999995,"01",,,,,"0",./0.png
-79.942445,40.480438,"9273","9273",STANTON AVE + #4340,,40.480437999999999,-79.942445000000006,"01",,,,,"0",./0.png
-80.001007,40.425594,"19307","19307",KATHLEEN ST + ESTELLA,,40.425593999999997,-80.001007000000001,"01",,,,,"0",./0.png
-80.005553,40.342678,"18873","18873",GARDENVILLE RD + BLOSSOM,,40.342677999999999,-80.005553000000006,"01",,,,,"0",./0.png
-80.07992,40.440284,"3766","3766",STEUBEN ST + CRAFTON,,40.440283999999998,-80.079920000000001,"01",,,,,"0",./0.png
-79.866739,40.4431,"7969","7969",PENN AVE + SUMMIT,,40.443100000000001,-79.866738999999995,"01",,,,,"0",./0.png
-79.974815,40.480871,"1205","1205",GRANT AVE + NORTH,,40.480871000000000,-79.974815000000007,"01",,,,,"0",./0.png
-79.923434,40.434658,"21592","20274",BEACON ST + MURRAY AVE NS,,40.434657999999999,-79.923434000000000,"01",,,,,"0",./0.png
-79.844757,40.352144,"22440","22440",PIRL ST + BROWNLEE ST,,40.352144000000003,-79.844757000000001,"01",,,,,"0",./0.png
-79.965257,40.452875,"9049","9049",BEDFORD AVE + HERRON AVE,,40.452874999999999,-79.965256999999994,"01",,,,,"0",./0.png
-80.005545,40.419154,"21687","7006",CLIMAX ST + GEARING AVE,,40.419153999999999,-80.005544999999998,"01",,,,,"0",./0.png
-79.934247,40.457468,"8191","8191",NEGLEY AVE + CENTRE,,40.457467999999999,-79.934246999999999,"01",,,,,"0",./0.png
-79.992751,40.37865,"22301","22301",HWY RT 51 + STEWART AVE,,40.378650000000000,-79.992750999999998,"01",,,,,"0",./0.png
-79.873744,40.460007,"9104","9104",FRANKSTOWN RD + WOODS RD,,40.460006999999997,-79.873744000000002,"01",,,,,"0",./0.png
-79.943754,40.479322,"21957","9314",STANTON AVE + UPVIEW TERRACE,,40.479322000000003,-79.943753999999998,"01",,,,,"0",./0.png
-79.992226,40.465325,"2818","2818",RHINE ST + STEINE,,40.465325000000000,-79.992226000000002,"01",,,,,"0",./0.png
-80.001154,40.430674,"6998","6998",ARLINGTON AVE + E CARSON,,40.430674000000003,-80.001154000000000,"01",,,,,"0",./0.png
-79.780399,40.401278,"7849","7849",BROADWAY BLVD + WALL,,40.401277999999998,-79.780399000000003,"01",,,,,"0",./0.png
-79.934084,40.419715,"18964","18964",BIGELOW ST + HAZELWOOD AVE FS,,40.419714999999997,-79.934083999999999,"01",,,,,"0",./0.png
-79.931716,40.419915,"20486","20486",HAZELWOOD AVE + #737,,40.419915000000003,-79.931715999999994,"01",,,,,"0",./0.png
-79.961113,40.438406,"11076","11076",HALKET ST + FORBES,,40.438406000000001,-79.961112999999997,"01",,,,,"0",./0.png
-79.824698,40.468272,"14523","14523",FRANKSTOWN RD + LIME HOLLOW RD,,40.468271999999999,-79.824697999999998,"01",,,,,"0",./0.png
-80.115178,40.486903,"3448","3448",HERBST RD + GRANT,,40.486902999999998,-80.115178000000000,"01",,,,,"0",./0.png
-79.938532,40.313092,"11214","11214",HWY RT 51 + COAL VALLEY,,40.313091999999997,-79.938531999999995,"01",,,,,"0",./0.png
-79.945749,40.331322,"11274","11274",HWY RT 51 + MONROE MUFFLER,,40.331322000000000,-79.945749000000006,"01",,,,,"0",./0.png
-80.005049,40.551855,"1069","1069",LAURELWOOD DR + #126,,40.551855000000003,-80.005049000000000,"01",,,,,"0",./0.png
-80.057664,40.488865,"1425","1425",OHIO RIVER BLVD + SPRING AVE (STEPS),,40.488864999999997,-80.057664000000003,"01",,,,,"0",./0.png
-80.100904,40.511481,"1440","1440",OHIO RIVER BLVD + ALLEGHENY,,40.511481000000003,-80.100904000000000,"01",,,,,"0",./0.png
-80.079043,40.458209,"3741","3741",WINDGAP AVE + BELHURST,,40.458208999999997,-80.079042999999999,"01",,,,,"0",./0.png
